file;cfar;boundary_idx;time_s;time_ms;score;threshold
interleaved_pod_1k_60sec_rand;0;260;7.538367;7538.367;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;261;7.588254;7588.254;0.979857;0.666676
interleaved_pod_1k_60sec_rand;0;262;7.598730;7598.730;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;263;7.608707;7608.707;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;264;7.628662;7628.662;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;265;7.648617;7648.617;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;266;7.673560;7673.560;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;267;7.698503;7698.503;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;268;7.711474;7711.474;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;269;7.724444;7724.444;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;270;7.736417;7736.417;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;271;7.748390;7748.390;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;272;7.767347;7767.347;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;273;7.786304;7786.304;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;274;7.815737;7815.737;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;275;7.844671;7844.671;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;276;7.874603;7874.603;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;277;7.904535;7904.535;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;278;7.938458;7938.458;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;279;7.972381;7972.381;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;280;8.008299;8008.299;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;281;8.044717;8044.717;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;282;8.057687;8057.687;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;283;8.070658;8070.658;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;284;8.104580;8104.580;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;285;8.138503;8138.503;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;286;8.152472;8152.472;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;287;8.166440;8166.440;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;288;8.176417;8176.417;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;289;8.186395;8186.395;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;290;8.234286;8234.286;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;291;8.282676;8282.676;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;292;8.330567;8330.567;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;293;8.378458;8378.458;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;294;8.408390;8408.390;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;295;8.438322;8438.322;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;296;8.456281;8456.281;0.971359;0.666676
interleaved_pod_1k_60sec_rand;0;297;8.474739;8474.739;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;298;8.521633;8521.633;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;299;8.568526;8568.526;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;300;8.581497;8581.497;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;301;8.594467;8594.467;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;302;8.644354;8644.354;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;303;8.694739;8694.739;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;304;8.711701;8711.701;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;305;8.728662;8728.662;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;306;8.755601;8755.601;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;307;8.782540;8782.540;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;308;8.801497;8801.497;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;309;8.820454;8820.454;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;310;8.840408;8840.408;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;311;8.860363;8860.363;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;312;8.897279;8897.279;0.959442;0.666676
interleaved_pod_1k_60sec_rand;0;313;8.934694;8934.694;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;314;8.981587;8981.587;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;315;9.028481;9028.481;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;316;9.062404;9062.404;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;317;9.096327;9096.327;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;318;9.106304;9106.304;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;319;9.116281;9116.281;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;320;9.140726;9140.726;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;321;9.164671;9164.671;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;322;9.200590;9200.590;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;323;9.236508;9236.508;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;324;9.255465;9255.465;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;325;9.274422;9274.422;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;326;9.313333;9313.333;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;327;9.352245;9352.245;0.993221;0.666676
interleaved_pod_1k_60sec_rand;0;328;9.392653;9392.653;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;329;9.432562;9432.562;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;330;9.473469;9473.469;1.000000;0.666676
