file;cfar;boundary_idx;time_s;time_ms;score;threshold
interleaved_pod_1k_60sec_50ms;0;1757;64.477460;64477.460;0.704165;0.666668
interleaved_pod_1k_60sec_50ms;0;1758;64.495420;64495.420;0.851300;0.666668
interleaved_pod_1k_60sec_50ms;0;1759;64.549297;64549.297;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1760;64.555283;64555.283;0.746478;0.666668
interleaved_pod_1k_60sec_50ms;0;1761;64.563265;64563.265;0.763193;0.666668
interleaved_pod_1k_60sec_50ms;0;1762;64.572245;64572.245;0.678086;0.666668
interleaved_pod_1k_60sec_50ms;0;1763;64.581224;64581.224;0.694195;0.666668
interleaved_pod_1k_60sec_50ms;0;1764;64.599184;64599.184;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1765;64.649070;64649.070;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1766;64.658549;64658.549;0.879669;0.666668
interleaved_pod_1k_60sec_50ms;0;1767;64.686984;64686.984;0.899434;0.666668
interleaved_pod_1k_60sec_50ms;0;1768;64.699456;64699.456;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1769;64.749342;64749.342;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1770;64.799229;64799.229;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1771;64.849116;64849.116;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1772;64.899002;64899.002;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1773;64.949388;64949.388;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1774;64.999274;64999.274;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1775;65.049161;65049.161;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1776;65.099048;65099.048;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1777;65.149433;65149.433;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1778;65.199320;65199.320;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1779;65.249206;65249.206;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1780;65.268662;65268.662;0.745716;0.666668
interleaved_pod_1k_60sec_50ms;0;1781;65.299093;65299.093;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1782;65.348980;65348.980;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1783;65.399365;65399.365;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1784;65.449252;65449.252;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1785;65.499138;65499.138;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1786;65.549025;65549.025;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1787;65.563991;65563.991;0.684175;0.666668
interleaved_pod_1k_60sec_50ms;0;1788;65.599410;65599.410;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1789;65.649297;65649.297;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1790;65.699184;65699.184;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1791;65.749070;65749.070;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1792;65.798957;65798.957;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1793;65.849342;65849.342;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1794;65.899229;65899.229;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1795;65.949116;65949.116;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1796;65.999002;65999.002;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1797;66.049388;66049.388;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1798;66.099274;66099.274;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1799;66.149161;66149.161;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1800;66.161134;66161.134;0.824312;0.666668
interleaved_pod_1k_60sec_50ms;0;1801;66.171610;66171.610;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1802;66.180091;66180.091;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1803;66.190567;66190.567;0.715396;0.666668
interleaved_pod_1k_60sec_50ms;0;1804;66.199048;66199.048;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1805;66.249433;66249.433;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1806;66.254921;66254.921;0.683522;0.666668
interleaved_pod_1k_60sec_50ms;0;1807;66.261406;66261.406;0.700434;0.666668
interleaved_pod_1k_60sec_50ms;0;1808;66.269887;66269.887;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1809;66.280862;66280.862;0.987921;0.666668
interleaved_pod_1k_60sec_50ms;0;1810;66.291338;66291.338;0.867779;0.666668
interleaved_pod_1k_60sec_50ms;0;1811;66.299320;66299.320;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1812;66.349206;66349.206;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1813;66.372653;66372.653;0.719784;0.666668
interleaved_pod_1k_60sec_50ms;0;1814;66.383129;66383.129;0.902516;0.666668
interleaved_pod_1k_60sec_50ms;0;1815;66.399093;66399.093;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1816;66.448980;66448.980;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1817;66.463946;66463.946;0.789437;0.666668
interleaved_pod_1k_60sec_50ms;0;1818;66.474422;66474.422;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1819;66.485397;66485.397;0.882016;0.666668
interleaved_pod_1k_60sec_50ms;0;1820;66.494875;66494.875;0.802202;0.666668
interleaved_pod_1k_60sec_50ms;0;1821;66.549252;66549.252;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1822;66.599138;66599.138;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1823;66.649025;66649.025;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1824;66.699410;66699.410;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1825;66.749297;66749.297;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1826;66.799184;66799.184;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1827;66.849070;66849.070;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1828;66.898957;66898.957;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1829;66.949342;66949.342;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1830;66.999229;66999.229;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1831;67.049116;67049.116;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1832;67.099002;67099.002;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1833;67.149388;67149.388;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1834;67.199274;67199.274;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1835;67.249161;67249.161;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1836;67.299048;67299.048;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1837;67.349433;67349.433;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1838;67.399320;67399.320;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1839;67.449206;67449.206;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1840;67.499093;67499.093;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1841;67.548980;67548.980;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1842;67.560454;67560.454;0.726071;0.666668
interleaved_pod_1k_60sec_50ms;0;1843;67.571927;67571.927;0.684402;0.666668
interleaved_pod_1k_60sec_50ms;0;1844;67.599365;67599.365;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1845;67.649252;67649.252;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1846;67.699138;67699.138;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1847;67.749025;67749.025;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1848;67.799410;67799.410;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1849;67.849297;67849.297;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1850;67.899184;67899.184;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1851;67.949070;67949.070;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1852;67.998957;67998.957;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1853;68.049342;68049.342;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1854;68.099229;68099.229;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1855;68.149116;68149.116;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1856;68.199002;68199.002;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1857;68.249388;68249.388;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1858;68.299274;68299.274;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1859;68.349161;68349.161;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1860;68.399048;68399.048;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1861;68.449433;68449.433;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1862;68.499320;68499.320;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1863;68.549206;68549.206;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1864;68.591610;68591.610;0.768815;0.666668
interleaved_pod_1k_60sec_50ms;0;1865;68.599093;68599.093;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1866;68.649478;68649.478;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1867;68.657959;68657.959;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1868;68.666440;68666.440;0.782309;0.666668
interleaved_pod_1k_60sec_50ms;0;1869;68.674921;68674.921;0.895181;0.666668
interleaved_pod_1k_60sec_50ms;0;1870;68.683401;68683.401;0.973512;0.666668
interleaved_pod_1k_60sec_50ms;0;1871;68.691882;68691.882;0.880729;0.666668
interleaved_pod_1k_60sec_50ms;0;1872;68.699365;68699.365;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1873;68.749252;68749.252;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1874;68.758730;68758.730;0.788238;0.666668
interleaved_pod_1k_60sec_50ms;0;1875;68.767710;68767.710;0.904853;0.666668
interleaved_pod_1k_60sec_50ms;0;1876;68.776190;68776.190;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1877;68.784671;68784.671;0.927676;0.666668
interleaved_pod_1k_60sec_50ms;0;1878;68.793152;68793.152;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1879;68.799138;68799.138;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1880;68.849025;68849.025;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1881;68.869977;68869.977;0.688124;0.666668
interleaved_pod_1k_60sec_50ms;0;1882;68.899410;68899.410;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1883;68.949297;68949.297;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1884;68.999184;68999.184;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1885;69.049070;69049.070;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1886;69.098957;69098.957;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1887;69.149342;69149.342;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1888;69.199229;69199.229;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1889;69.249116;69249.116;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1890;69.299002;69299.002;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1891;69.349388;69349.388;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1892;69.365351;69365.351;0.781226;0.666668
interleaved_pod_1k_60sec_50ms;0;1893;69.372336;69372.336;0.776612;0.666668
interleaved_pod_1k_60sec_50ms;0;1894;69.381315;69381.315;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1895;69.389796;69389.796;0.772141;0.666668
interleaved_pod_1k_60sec_50ms;0;1896;69.399274;69399.274;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1897;69.449161;69449.161;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1898;69.458639;69458.639;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1899;69.464127;69464.127;0.691271;0.666668
interleaved_pod_1k_60sec_50ms;0;1900;69.479093;69479.093;0.688312;0.666668
interleaved_pod_1k_60sec_50ms;0;1901;69.487075;69487.075;0.669543;0.666668
interleaved_pod_1k_60sec_50ms;0;1902;69.496553;69496.553;0.932233;0.666668
interleaved_pod_1k_60sec_50ms;0;1903;69.549433;69549.433;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1904;69.565896;69565.896;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1905;69.599320;69599.320;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1906;69.649206;69649.206;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1907;69.699093;69699.093;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1908;69.748980;69748.980;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1909;69.769433;69769.433;0.718711;0.666668
interleaved_pod_1k_60sec_50ms;0;1910;69.780408;69780.408;0.686833;0.666668
interleaved_pod_1k_60sec_50ms;0;1911;69.799365;69799.365;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1912;69.849252;69849.252;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1913;69.899138;69899.138;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1914;69.949025;69949.025;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1915;69.999410;69999.410;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1916;70.049297;70049.297;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1917;70.099184;70099.184;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1918;70.149070;70149.070;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1919;70.198957;70198.957;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1920;70.249342;70249.342;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1921;70.265805;70265.805;0.675435;0.666668
interleaved_pod_1k_60sec_50ms;0;1922;70.275283;70275.283;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1923;70.283265;70283.265;0.838665;0.666668
interleaved_pod_1k_60sec_50ms;0;1924;70.292245;70292.245;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1925;70.299229;70299.229;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1926;70.349116;70349.116;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1927;70.360091;70360.091;0.836131;0.666668
interleaved_pod_1k_60sec_50ms;0;1928;70.368571;70368.571;0.867435;0.666668
interleaved_pod_1k_60sec_50ms;0;1929;70.377052;70377.052;0.989297;0.666668
interleaved_pod_1k_60sec_50ms;0;1930;70.385034;70385.034;0.929541;0.666668
interleaved_pod_1k_60sec_50ms;0;1931;70.393016;70393.016;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1932;70.399002;70399.002;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1933;70.449388;70449.388;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1934;70.458866;70458.866;0.945085;0.666668
interleaved_pod_1k_60sec_50ms;0;1935;70.466848;70466.848;0.931112;0.666668
interleaved_pod_1k_60sec_50ms;0;1936;70.474830;70474.830;0.814795;0.666668
interleaved_pod_1k_60sec_50ms;0;1937;70.483311;70483.311;0.829561;0.666668
interleaved_pod_1k_60sec_50ms;0;1938;70.499274;70499.274;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1939;70.549161;70549.161;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1940;70.599048;70599.048;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1941;70.649433;70649.433;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1942;70.699320;70699.320;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1943;70.749206;70749.206;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1944;70.799093;70799.093;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1945;70.848980;70848.980;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1946;70.899365;70899.365;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1947;70.949252;70949.252;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1948;70.999138;70999.138;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1949;71.049025;71049.025;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1950;71.099410;71099.410;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1951;71.149297;71149.297;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1952;71.199184;71199.184;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1953;71.249070;71249.070;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1954;71.298957;71298.957;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1955;71.349342;71349.342;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1956;71.399229;71399.229;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1957;71.449116;71449.116;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1958;71.499002;71499.002;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1959;71.549388;71549.388;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1960;71.599274;71599.274;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1961;71.649161;71649.161;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1962;71.699048;71699.048;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1963;71.749433;71749.433;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1964;71.799320;71799.320;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1965;71.849206;71849.206;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1966;71.899093;71899.093;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1967;71.948980;71948.980;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1968;71.999365;71999.365;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1969;72.049252;72049.252;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1970;72.099138;72099.138;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1971;72.149025;72149.025;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1972;72.199410;72199.410;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1973;72.249297;72249.297;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1974;72.299184;72299.184;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1975;72.349070;72349.070;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1976;72.370023;72370.023;0.751115;0.666668
interleaved_pod_1k_60sec_50ms;0;1977;72.378503;72378.503;0.864899;0.666668
interleaved_pod_1k_60sec_50ms;0;1978;72.386984;72386.984;0.870347;0.666668
interleaved_pod_1k_60sec_50ms;0;1979;72.395465;72395.465;0.879748;0.666668
interleaved_pod_1k_60sec_50ms;0;1980;72.449342;72449.342;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1981;72.462313;72462.313;0.683071;0.666668
interleaved_pod_1k_60sec_50ms;0;1982;72.470794;72470.794;0.711753;0.666668
interleaved_pod_1k_60sec_50ms;0;1983;72.478776;72478.776;0.932412;0.666668
interleaved_pod_1k_60sec_50ms;0;1984;72.487256;72487.256;0.803965;0.666668
interleaved_pod_1k_60sec_50ms;0;1985;72.495737;72495.737;0.778605;0.666668
interleaved_pod_1k_60sec_50ms;0;1986;72.549116;72549.116;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1987;72.562585;72562.585;0.872414;0.666668
interleaved_pod_1k_60sec_50ms;0;1988;72.570567;72570.567;0.924210;0.666668
interleaved_pod_1k_60sec_50ms;0;1989;72.579048;72579.048;0.779479;0.666668
interleaved_pod_1k_60sec_50ms;0;1990;72.587029;72587.029;0.807950;0.666668
interleaved_pod_1k_60sec_50ms;0;1991;72.595510;72595.510;0.898092;0.666668
interleaved_pod_1k_60sec_50ms;0;1992;72.649388;72649.388;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1993;72.670340;72670.340;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1994;72.699274;72699.274;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1995;72.749161;72749.161;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1996;72.799048;72799.048;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1997;72.849433;72849.433;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1998;72.899320;72899.320;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1999;72.949206;72949.206;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;2000;72.972154;72972.154;0.790578;0.666668
interleaved_pod_1k_60sec_50ms;0;2001;72.991610;72991.610;0.684542;0.666668
interleaved_pod_1k_60sec_50ms;0;2002;72.999093;72999.093;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;2003;73.048980;73048.980;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;2004;73.099365;73099.365;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;2005;73.149252;73149.252;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;2006;73.179683;73179.683;0.740085;0.666668
interleaved_pod_1k_60sec_50ms;0;2007;73.189161;73189.161;0.795922;0.666668
interleaved_pod_1k_60sec_50ms;0;2008;73.198639;73198.639;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;2009;73.249025;73249.025;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;2010;73.277460;73277.460;0.783069;0.666668
interleaved_pod_1k_60sec_50ms;0;2011;73.299410;73299.410;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;2012;73.349297;73349.297;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;2013;73.399184;73399.184;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;2014;73.449070;73449.070;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;2015;73.486485;73486.485;0.716333;0.666668
interleaved_pod_1k_60sec_50ms;0;2016;73.496961;73496.961;0.723285;0.666668
interleaved_pod_1k_60sec_50ms;0;2017;73.549342;73549.342;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;2018;73.557324;73557.324;0.711172;0.666668
interleaved_pod_1k_60sec_50ms;0;2019;73.588753;73588.753;0.722346;0.666668
interleaved_pod_1k_60sec_50ms;0;2020;73.599229;73599.229;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;2021;73.649116;73649.116;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;2022;73.699002;73699.002;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;2023;73.749388;73749.388;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;2024;73.799274;73799.274;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;2025;73.849161;73849.161;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;2026;73.899048;73899.048;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;2027;73.949433;73949.433;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;2028;73.999320;73999.320;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;2029;74.049206;74049.206;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;2030;74.099093;74099.093;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;2031;74.148980;74148.980;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;2032;74.199365;74199.365;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;2033;74.249252;74249.252;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;2034;74.299138;74299.138;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;2035;74.349025;74349.025;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;2036;74.399410;74399.410;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;2037;74.449297;74449.297;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;2038;74.499184;74499.184;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;2039;74.549070;74549.070;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;2040;74.598957;74598.957;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;2041;74.649342;74649.342;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;2042;74.699229;74699.229;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;2043;74.749116;74749.116;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;2044;74.799002;74799.002;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;2045;74.849388;74849.388;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;2046;74.899274;74899.274;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;2047;74.949161;74949.161;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;2048;74.999048;74999.048;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;2049;75.049433;75049.433;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;2050;75.099320;75099.320;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;2051;75.149206;75149.206;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;2052;75.199093;75199.093;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;2053;75.248980;75248.980;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;2054;75.299365;75299.365;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;2055;75.349252;75349.252;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;2056;75.399138;75399.138;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;2057;75.449025;75449.025;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;2058;75.499410;75499.410;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;2059;75.549297;75549.297;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;2060;75.599184;75599.184;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;2061;75.649070;75649.070;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;2062;75.698957;75698.957;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;2063;75.749342;75749.342;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;2064;75.799229;75799.229;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;2065;75.849116;75849.116;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;2066;75.899002;75899.002;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;2067;75.949388;75949.388;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;2068;75.999274;75999.274;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;2069;76.049161;76049.161;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;2070;76.099048;76099.048;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;2071;76.149433;76149.433;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;2072;76.199320;76199.320;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;2073;76.249206;76249.206;1.000000;0.666668
