Zeit (s),Spektral Centroid (Hz),Power (dB),Energy,Peak Frequenz (Hz),Spectral Flux,Bandbreite (Hz),Spectral Flatness,Spectral Rolloff (Hz)
12.150,1615.32,-74.10,0.037021,205.00,111.719154,2354.84,0.000015,2520.00
12.200,1648.28,-74.69,0.034959,620.00,138.925476,2414.20,0.000012,2685.00
12.250,1679.56,-75.43,0.034727,625.00,116.236801,2482.76,0.000009,2715.00
12.300,1692.70,-75.85,0.033925,625.00,56.631569,2553.63,0.000008,2785.00
12.350,1821.09,-75.53,0.032861,625.00,46.921894,2709.54,0.000010,3270.00
12.400,1782.95,-75.70,0.026341,630.00,109.619583,2677.65,0.000015,3110.00
12.450,1802.51,-76.42,0.019358,640.00,105.051544,2726.88,0.000017,3065.00
12.500,1773.06,-75.91,0.020375,215.00,62.238995,2498.06,0.000021,2750.00
12.550,1731.95,-75.13,0.024795,650.00,81.151924,2318.41,0.000021,2190.00
12.600,1772.43,-74.16,0.026704,1110.00,85.685303,2349.38,0.000031,2385.00
12.650,2216.36,-72.32,0.026672,955.00,86.675804,2781.03,0.000057,3695.00
12.700,2340.44,-71.46,0.027977,960.00,86.007126,2926.97,0.000072,4100.00
12.750,1835.71,-72.53,0.033460,960.00,102.782692,2585.52,0.000038,2950.00
12.800,1537.50,-74.19,0.037111,410.00,134.614929,2360.94,0.000018,1700.00
12.850,1400.13,-74.69,0.035763,410.00,102.441574,2246.69,0.000015,1565.00
12.900,1301.24,-74.99,0.030215,205.00,152.229858,2181.33,0.000017,1650.00
12.950,1330.12,-75.51,0.029132,205.00,118.441460,2273.28,0.000014,1705.00
13.000,1325.05,-76.22,0.025045,190.00,107.058487,2346.31,0.000013,1615.00
13.050,1439.18,-76.32,0.022023,180.00,98.038597,2481.64,0.000017,1775.00
13.100,2476.00,-72.95,0.018776,175.00,69.150177,3319.59,0.000086,5350.00
13.150,4048.15,-69.17,0.015017,170.00,67.574234,4091.44,0.000381,8950.00
13.200,4039.65,-69.48,0.014449,140.00,52.725216,4206.26,0.000382,9020.00
13.250,3069.09,-70.43,0.016519,155.00,53.500328,3692.08,0.000235,6870.00
13.300,3499.42,-68.12,0.018709,570.00,58.506794,3767.88,0.000364,7630.00
13.350,4169.12,-66.31,0.019680,570.00,61.312450,4023.12,0.000540,8920.00
13.400,3689.76,-66.30,0.024035,15.00,72.315971,3961.00,0.000385,8455.00
13.450,3846.32,-64.36,0.029182,20.00,87.882111,3906.15,0.000446,8470.00
13.500,3878.86,-63.38,0.036634,25.00,110.233200,4005.67,0.000395,8865.00
13.550,3762.17,-62.95,0.039519,25.00,114.814987,3895.28,0.000383,8480.00
13.600,3989.79,-62.37,0.041012,690.00,121.897987,3987.51,0.000417,8880.00
